order_id,customer_name,category,sub_category,city,order_date,region,sales,discount,profit,state,Year,Month,Date,Discount_Amt,dispatch_date,Profit Margin,store_id,store_name,product_id,dispatch_to_sale_days
OD7814,Arutra,Food Grains,Organic Staples,Salem,08-12-2016,West,1909,0.26,744.51,Tamil Nadu,2016,December,8,671,05-12-2016,39,1016,Store_1016,FoOr13,3
OD7815,Willams,"Eggs, Meat & Fish",Eggs,Bodi,17-11-2018,West,1078,0.26,485.1,Tamil Nadu,2018,November,17,379,13-11-2018,45,1000,Store_1000,EgEg14,4
OD7816,Willams,Food Grains,Dals & Pulses,Coimbatore,26-10-2016,West,1487,0.24,356.88,Tamil Nadu,2016,October,26,470,23-10-2016,24,1002,Store_1002,FoDa15,3
OD7817,Amy,Beverages,Health Drinks,Ooty,18-07-2017,West,1168,0.12,198.56,Tamil Nadu,2017,July,18,159,14-07-2017,17,1012,Store_1012,BeHe16,4
OD7818,Ram,Snacks,Chocolates,Ooty,10-12-2018,West,1531,0.13,336.82,Tamil Nadu,2018,December,10,229,07-12-2018,22,1012,Store_1012,SnCh17,3
OD7819,Vidya,Snacks,Cookies,Salem,28-07-2018,West,1798,0.12,413.54,Tamil Nadu,2018,July,28,245,23-07-2018,23,1016,Store_1016,SnCo18,5
OD7820,Komal,"Eggs, Meat & Fish",Chicken,Kanyakumari,12-05-2018,West,2304,0.1,414.72,Tamil Nadu,2018,May,12,256,07-05-2018,18,1006,Store_1006,EgCh19,5
OD7821,Amy,Snacks,Chocolates,Krishnagiri,15-09-2017,West,1482,0.24,192.66,Tamil Nadu,2017,September,15,468,13-09-2017,13,1008,Store_1008,SnCh20,2
OD7822,Alan,Food Grains,Organic Staples,Theni,03-11-2018,West,2124,0.15,488.52,Tamil Nadu,2018,November,3,375,30-10-2018,23,1018,Store_1018,FoOr21,4
OD7823,Esther,Bakery,Cakes,Vellore,21-05-2016,West,2318,0.32,509.96,Tamil Nadu,2016,May,21,1091,18-05-2016,22,1021,Store_1021,BaCa22,3
OD7824,Akash,Bakery,Biscuits,Viluppuram,23-09-2017,West,2089,0.25,814.71,Tamil Nadu,2017,September,23,696,19-09-2017,39,1022,Store_1022,BaBi23,4
OD7825,Vinne,Food Grains,Dals & Pulses,Karur,26-09-2016,West,559,0.26,44.72,Tamil Nadu,2016,September,26,196,22-09-2016,8,1007,Store_1007,FoDa24,4
OD7826,Yadav,Oil & Masala,Edible Oil & Ghee,Perambalur,26-09-2016,West,1877,0.18,375.4,Tamil Nadu,2016,September,26,412,22-09-2016,20,1013,Store_1013,OiEd25,4
OD7827,Anu,Food Grains,Dals & Pulses,Krishnagiri,01-10-2016,West,1701,0.33,680.4,Tamil Nadu,2016,October,1,838,26-09-2016,40,1008,Store_1008,FoDa26,5
OD7828,Malik,Bakery,Biscuits,Salem,26-10-2016,West,1947,0.35,759.33,Tamil Nadu,2016,October,26,1048,22-10-2016,39,1016,Store_1016,BaBi27,4
OD7829,Malik,Bakery,Biscuits,Coimbatore,10-04-2017,West,1548,0.11,170.28,Tamil Nadu,2017,April,10,191,05-04-2017,11,1002,Store_1002,BaBi28,5
OD7830,Shah,Snacks,Cookies,Nagercoil,16-03-2018,West,1543,0.14,524.62,Tamil Nadu,2018,March,16,251,13-03-2018,34,1010,Store_1010,SnCo29,3
OD7831,Arvind,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,13-10-2018,West,1832,0.16,567.92,Tamil Nadu,2018,October,13,349,10-10-2018,31,1015,Store_1015,FrFr30,3
OD7832,Amrish,Snacks,Noodles,Salem,11-07-2018,West,774,0.16,85.14,Tamil Nadu,2018,July,11,147,08-07-2018,11,1016,Store_1016,SnNo31,3
OD7833,Ram,Beverages,Soft Drinks,Virudhunagar,23-01-2018,West,2149,0.17,580.23,Tamil Nadu,2018,January,23,440,19-01-2018,27,1023,Store_1023,BeSo32,4
OD7834,Arvind,"Eggs, Meat & Fish",Eggs,Virudhunagar,15-02-2015,West,1460,0.16,554.8,Tamil Nadu,2015,February,15,278,12-02-2015,38,1023,Store_1023,EgEg33,3
OD7835,Suresh,Snacks,Chocolates,Krishnagiri,01-12-2018,West,891,0.29,89.1,Tamil Nadu,2018,December,1,364,26-11-2018,10,1008,Store_1008,SnCh34,5
OD7836,Sudeep,Snacks,Cookies,Kanyakumari,09-12-2018,West,1549,0.23,356.27,Tamil Nadu,2018,December,9,463,08-12-2018,23,1006,Store_1006,SnCo35,1
OD7837,Krithika,Bakery,Cakes,Dharmapuri,06-01-2016,West,1820,0.1,782.6,Tamil Nadu,2016,January,6,202,05-01-2016,43,1004,Store_1004,BaCa36,1
OD7838,Arvind,Fruits & Veggies,Organic Vegetables,Dharmapuri,15-07-2017,West,1668,0.29,383.64,Tamil Nadu,2017,July,15,681,12-07-2017,23,1004,Store_1004,FrOr37,3
OD7839,Komal,Snacks,Cookies,Dharmapuri,13-09-2015,West,1671,0.14,601.56,Tamil Nadu,2015,September,13,272,10-09-2015,36,1004,Store_1004,SnCo38,3
OD7840,Anu,"Eggs, Meat & Fish",Chicken,Cumbum,18-07-2017,West,2190,0.3,788.4,Tamil Nadu,2017,July,18,939,14-07-2017,36,1003,Store_1003,EgCh39,4
OD7841,Ramesh,Bakery,Cakes,Nagercoil,16-03-2018,West,1826,0.26,529.54,Tamil Nadu,2018,March,16,642,14-03-2018,29,1010,Store_1010,BaCa40,2
OD7842,Sharon,Oil & Masala,Edible Oil & Ghee,Namakkal,28-09-2016,West,1306,0.24,156.72,Tamil Nadu,2016,September,28,412,25-09-2016,12,1011,Store_1011,OiEd41,3
OD7843,Sabeela,Snacks,Noodles,Salem,26-04-2015,West,1184,0.2,390.72,Tamil Nadu,2015,April,26,296,21-04-2015,33,1016,Store_1016,SnNo42,5
OD7844,Sudeep,Snacks,Cookies,Theni,26-07-2016,West,2045,0.26,429.45,Tamil Nadu,2016,July,26,719,22-07-2016,21,1018,Store_1018,SnCo43,4
OD7845,Shree,"Eggs, Meat & Fish",Mutton,Bodi,14-03-2017,West,698,0.1,76.78,Tamil Nadu,2017,March,14,78,12-03-2017,11,1000,Store_1000,EgMu44,2
OD7846,Krithika,Fruits & Veggies,Fresh Vegetables,Vellore,02-10-2016,West,1361,0.16,149.71,Tamil Nadu,2016,October,2,259,29-09-2016,11,1021,Store_1021,FrFr45,3
OD7847,Suresh,Fruits & Veggies,Organic Fruits,Nagercoil,08-07-2015,West,2455,0.28,343.7,Tamil Nadu,2015,July,8,955,03-07-2015,14,1010,Store_1010,FrOr46,5
OD7848,Adavan,Bakery,Breads & Buns,Coimbatore,26-10-2016,West,1108,0.14,199.44,Tamil Nadu,2016,October,26,180,21-10-2016,18,1002,Store_1002,BaBr47,5
OD7849,Veena,Snacks,Cookies,Tirunelveli,09-09-2018,West,837,0.29,276.21,Tamil Nadu,2018,September,9,342,04-09-2018,33,1019,Store_1019,SnCo48,5
OD7850,Krithika,Snacks,Chocolates,Tenkasi,09-12-2015,West,1190,0.19,380.8,Tamil Nadu,2015,December,9,279,04-12-2015,32,1017,Store_1017,SnCh49,5
OD7851,Ramesh,Fruits & Veggies,Organic Vegetables,Tirunelveli,26-09-2016,West,906,0.16,371.46,Tamil Nadu,2016,September,26,173,24-09-2016,41,1019,Store_1019,FrOr50,2
OD7852,Sheeba,Food Grains,Organic Staples,Krishnagiri,21-12-2016,West,660,0.26,112.2,Tamil Nadu,2016,December,21,232,19-12-2016,17,1008,Store_1008,FoOr51,2
OD7853,Yusuf,Oil & Masala,Edible Oil & Ghee,Theni,12-04-2015,West,1059,0.3,137.67,Tamil Nadu,2015,April,12,454,09-04-2015,13,1018,Store_1018,OiEd52,3
OD7854,Vinne,"Eggs, Meat & Fish",Eggs,Dindigul,31-12-2017,West,1602,0.33,672.84,Tamil Nadu,2017,December,31,789,28-12-2017,42,1005,Store_1005,EgEg53,3
OD7855,Verma,Bakery,Cakes,Virudhunagar,24-11-2015,West,1607,0.16,160.7,Tamil Nadu,2015,November,24,306,22-11-2015,10,1023,Store_1023,BaCa54,2
OD7856,Amy,Beverages,Health Drinks,Ooty,16-10-2018,West,2313,0.28,601.38,Tamil Nadu,2018,October,16,899,11-10-2018,26,1012,Store_1012,BeHe55,5
OD7857,Jackson,Oil & Masala,Edible Oil & Ghee,Krishnagiri,17-08-2018,West,1680,0.34,218.4,Tamil Nadu,2018,August,17,865,15-08-2018,13,1008,Store_1008,OiEd56,2
OD7858,Hussain,Beverages,Soft Drinks,Nagercoil,09-04-2017,West,2166,0.34,108.3,Tamil Nadu,2017,April,9,1116,07-04-2017,5,1010,Store_1010,BeSo57,2
OD7859,Aditi,Oil & Masala,Masalas,Kanyakumari,18-08-2018,West,1677,0.19,385.71,Tamil Nadu,2018,August,18,393,15-08-2018,23,1006,Store_1006,OiMa58,3
OD7860,Komal,Fruits & Veggies,Fresh Vegetables,Kanyakumari,25-09-2017,West,1369,0.27,410.7,Tamil Nadu,2017,September,25,506,24-09-2017,30,1006,Store_1006,FrFr59,1
OD7861,Yadav,Food Grains,Rice,Dindigul,26-10-2016,West,1705,0.22,647.9,Tamil Nadu,2016,October,26,481,24-10-2016,38,1005,Store_1005,FoRi60,2
OD7862,Sudha,Food Grains,Organic Staples,Nagercoil,02-06-2017,West,2169,0.26,412.11,Tamil Nadu,2017,June,2,762,30-05-2017,19,1010,Store_1010,FoOr61,3
OD7863,Ram,Food Grains,Dals & Pulses,Tenkasi,25-09-2017,West,1982,0.31,515.32,Tamil Nadu,2017,September,25,890,22-09-2017,26,1017,Store_1017,FoDa62,3
OD7864,Hussain,Food Grains,Rice,Madurai,26-09-2016,West,2031,0.26,162.48,Tamil Nadu,2016,September,26,714,22-09-2016,8,1009,Store_1009,FoRi63,4
OD7865,Harish,Food Grains,Organic Staples,Cumbum,13-12-2015,West,557,0.33,139.25,Tamil Nadu,2015,December,13,274,11-12-2015,25,1003,Store_1003,FoOr64,2
OD7866,Rumaiza,Food Grains,Dals & Pulses,Theni,19-12-2017,West,1616,0.17,323.2,Tamil Nadu,2017,December,19,331,18-12-2017,20,1018,Store_1018,FoDa65,1
OD7867,Ridhesh,Food Grains,Atta & Flour,Virudhunagar,06-01-2016,West,1479,0.18,103.53,Tamil Nadu,2016,January,6,325,03-01-2016,7,1023,Store_1023,FoAt66,3
OD7868,Esther,Bakery,Breads & Buns,Perambalur,04-09-2016,West,501,0.25,170.34,Tamil Nadu,2016,September,4,167,02-09-2016,34,1013,Store_1013,BaBr67,2
OD7869,Willams,Fruits & Veggies,Organic Fruits,Coimbatore,09-12-2018,West,570,0.19,222.3,Tamil Nadu,2018,December,9,134,08-12-2018,39,1002,Store_1002,FrOr68,1
OD7870,Veronica,Bakery,Cakes,Karur,18-07-2017,West,2462,0.25,984.8,Tamil Nadu,2017,July,18,821,17-07-2017,40,1007,Store_1007,BaCa69,1
OD7871,Muneer,"Eggs, Meat & Fish",Chicken,Namakkal,30-12-2015,West,1601,0.27,480.3,Tamil Nadu,2015,December,30,592,26-12-2015,30,1011,Store_1011,EgCh70,4
OD7872,Suresh,"Eggs, Meat & Fish",Mutton,Salem,19-12-2017,West,952,0.25,57.12,Tamil Nadu,2017,December,19,317,15-12-2017,6,1016,Store_1016,EgMu71,4
OD7873,Verma,Beverages,Soft Drinks,Kanyakumari,17-11-2018,West,623,0.31,112.14,Tamil Nadu,2018,November,17,280,13-11-2018,18,1006,Store_1006,BeSo72,4
OD7874,Arvind,Bakery,Biscuits,Dharmapuri,26-10-2016,West,2360,0.3,731.6,Tamil Nadu,2016,October,26,1011,25-10-2016,31,1004,Store_1004,BaBi73,1
OD7875,Sabeela,Beverages,Health Drinks,Madurai,02-12-2018,West,1312,0.16,524.8,Tamil Nadu,2018,December,2,250,29-11-2018,40,1009,Store_1009,BeHe74,3
OD7876,Harish,Oil & Masala,Spices,Virudhunagar,26-09-2016,West,2347,0.28,281.64,Tamil Nadu,2016,September,26,913,21-09-2016,12,1023,Store_1023,OiSp75,5
OD7877,Vince,Oil & Masala,Masalas,Trichy,05-07-2018,Central,882,0.35,211.68,Tamil Nadu,2018,July,5,475,02-07-2018,24,1020,Store_1020,OiMa76,3
OD7878,Shree,"Eggs, Meat & Fish",Fish,Nagercoil,27-11-2017,Central,2038,0.1,101.9,Tamil Nadu,2017,November,27,226,22-11-2017,5,1010,Store_1010,EgFi77,5
OD7879,Peer,Fruits & Veggies,Fresh Vegetables,Madurai,11-02-2017,Central,1832,0.3,403.04,Tamil Nadu,2017,February,11,785,10-02-2017,22,1009,Store_1009,FrFr78,1
OD7880,Suresh,Snacks,Cookies,Kanyakumari,13-03-2018,Central,1816,0.12,108.96,Tamil Nadu,2018,March,13,248,08-03-2018,6,1006,Store_1006,SnCo79,5
OD7881,Sheeba,Bakery,Breads & Buns,Cumbum,12-10-2018,Central,552,0.28,115.92,Tamil Nadu,2018,October,12,215,09-10-2018,21,1003,Store_1003,BaBr80,3
OD7882,Arvind,Beverages,Soft Drinks,Vellore,25-05-2016,Central,1291,0.29,206.56,Tamil Nadu,2016,May,25,527,22-05-2016,16,1021,Store_1021,BeSo81,3
OD7883,Ridhesh,Beverages,Soft Drinks,Krishnagiri,26-08-2017,Central,1025,0.12,92.25,Tamil Nadu,2017,August,26,140,21-08-2017,9,1008,Store_1008,BeSo82,5
OD7884,Peer,Food Grains,Organic Staples,Virudhunagar,08-09-2018,Central,1884,0.1,697.08,Tamil Nadu,2018,September,8,209,03-09-2018,37,1023,Store_1023,FoOr83,5
OD7885,Jonas,Beverages,Soft Drinks,Nagercoil,11-08-2018,Central,1278,0.17,460.08,Tamil Nadu,2018,August,11,262,09-08-2018,36,1010,Store_1010,BeSo84,2
OD7886,Kumar,Bakery,Breads & Buns,Trichy,21-09-2016,Central,2154,0.25,667.74,Tamil Nadu,2016,September,21,718,19-09-2016,31,1020,Store_1020,BaBr85,2
OD7887,Vince,Food Grains,Atta & Flour,Coimbatore,21-04-2018,Central,1935,0.34,425.7,Tamil Nadu,2018,April,21,997,17-04-2018,22,1002,Store_1002,FoAt86,4
OD7888,Haseena,Fruits & Veggies,Fresh Fruits,Theni,09-03-2016,Central,743,0.34,193.18,Tamil Nadu,2016,March,9,383,05-03-2016,26,1018,Store_1018,FrFr87,4
OD7889,Veena,Oil & Masala,Spices,Trichy,01-03-2016,Central,2186,0.23,568.36,Tamil Nadu,2016,March,1,653,26-02-2016,26,1020,Store_1020,OiSp88,4
OD7890,Akash,Oil & Masala,Spices,Kanyakumari,09-03-2016,Central,2024,0.35,748.88,Tamil Nadu,2016,March,9,1090,04-03-2016,37,1006,Store_1006,OiSp89,5
OD7891,Peer,Bakery,Cakes,Ooty,11-12-2018,Central,1150,0.17,506,Tamil Nadu,2018,December,11,236,10-12-2018,44,1012,Store_1012,BaCa90,1
OD7892,Verma,Bakery,Biscuits,Dindigul,21-09-2016,Central,1210,0.18,544.5,Tamil Nadu,2016,September,21,266,17-09-2016,45,1005,Store_1005,BaBi91,4
OD7893,Kumar,Oil & Masala,Masalas,Karur,03-09-2016,East,2281,0.22,912.4,Tamil Nadu,2016,September,3,643,02-09-2016,40,1007,Store_1007,OiMa92,1
OD7894,Mathew,Fruits & Veggies,Organic Vegetables,Namakkal,24-03-2018,East,1518,0.1,288.42,Tamil Nadu,2018,March,24,169,21-03-2018,19,1011,Store_1011,FrOr93,3
OD7895,Akash,Food Grains,Dals & Pulses,Coimbatore,24-04-2018,East,1893,0.21,681.48,Tamil Nadu,2018,April,24,503,22-04-2018,36,1002,Store_1002,FoDa94,2
OD7896,Adavan,Snacks,Chocolates,Namakkal,11-07-2016,East,1333,0.24,106.64,Tamil Nadu,2016,July,11,421,10-07-2016,8,1011,Store_1011,SnCh95,1
OD7897,James,Beverages,Health Drinks,Coimbatore,20-03-2016,East,1285,0.25,552.55,Tamil Nadu,2016,March,20,428,17-03-2016,43,1002,Store_1002,BeHe96,3
OD7898,Esther,Fruits & Veggies,Organic Vegetables,Virudhunagar,27-11-2016,East,1506,0.28,225.9,Tamil Nadu,2016,November,27,586,23-11-2016,15,1023,Store_1023,FrOr97,4
OD7899,Aditi,Fruits & Veggies,Fresh Vegetables,Viluppuram,14-05-2018,East,1198,0.32,407.32,Tamil Nadu,2018,May,14,564,12-05-2018,34,1022,Store_1022,FrFr98,2
OD7900,Hafiz,Bakery,Breads & Buns,Cumbum,31-12-2015,East,2317,0.31,1042.65,Tamil Nadu,2015,December,31,1041,28-12-2015,45,1003,Store_1003,BaBr99,3
OD7901,Surya,Bakery,Breads & Buns,Coimbatore,27-11-2016,East,792,0.34,324.72,Tamil Nadu,2016,November,27,408,24-11-2016,41,1002,Store_1002,BaBr0,3
OD7902,Amy,Bakery,Biscuits,Vellore,05-09-2017,East,733,0.34,329.85,Tamil Nadu,2017,September,5,378,03-09-2017,45,1021,Store_1021,BaBi1,2
OD7903,Amy,"Eggs, Meat & Fish",Fish,Salem,13-11-2018,East,635,0.27,190.5,Tamil Nadu,2018,November,13,235,11-11-2018,30,1016,Store_1016,EgFi2,2
OD7904,Jonas,Food Grains,Organic Staples,Pudukottai,30-05-2015,East,1824,0.12,802.56,Tamil Nadu,2015,May,30,249,29-05-2015,44,1014,Store_1014,FoOr3,1
OD7905,Vinne,Food Grains,Atta & Flour,Bodi,25-09-2016,East,982,0.29,412.44,Tamil Nadu,2016,September,25,401,23-09-2016,42,1000,Store_1000,FoAt4,2
OD7906,Kumar,Bakery,Biscuits,Cumbum,16-07-2016,East,887,0.25,168.53,Tamil Nadu,2016,July,16,296,14-07-2016,19,1003,Store_1003,BaBi5,2
OD7907,Yusuf,Beverages,Health Drinks,Madurai,13-11-2018,East,583,0.26,128.26,Tamil Nadu,2018,November,13,205,10-11-2018,22,1009,Store_1009,BeHe6,3
OD7908,Hafiz,Bakery,Biscuits,Chennai,30-05-2017,East,2088,0.12,689.04,Tamil Nadu,2017,May,30,285,29-05-2017,33,1001,Store_1001,BaBi7,1
OD7909,Arutra,"Eggs, Meat & Fish",Fish,Ramanadhapuram,13-11-2018,East,1617,0.16,113.19,Tamil Nadu,2018,November,13,308,08-11-2018,7,1015,Store_1015,EgFi8,5
OD7910,Ramesh,Oil & Masala,Edible Oil & Ghee,Nagercoil,06-02-2015,South,1592,0.14,191.04,Tamil Nadu,2015,February,6,259,02-02-2015,12,1010,Store_1010,OiEd9,4
OD7911,Shree,Snacks,Cookies,Bodi,16-04-2018,South,1887,0.27,622.71,Tamil Nadu,2018,April,16,698,14-04-2018,33,1000,Store_1000,SnCo10,2
OD7912,Sundar,Beverages,Health Drinks,Ramanadhapuram,18-05-2018,South,1642,0.25,164.2,Tamil Nadu,2018,May,18,547,14-05-2018,10,1015,Store_1015,BeHe11,4
OD7913,Suresh,Fruits & Veggies,Organic Fruits,Cumbum,08-09-2015,South,773,0.31,324.66,Tamil Nadu,2015,September,8,347,03-09-2015,42,1003,Store_1003,FrOr12,5
OD7914,Yusuf,Bakery,Breads & Buns,Theni,08-09-2015,South,910,0.1,63.7,Tamil Nadu,2015,September,8,101,06-09-2015,7,1018,Store_1018,BaBr13,2
OD7915,Willams,Beverages,Soft Drinks,Madurai,18-05-2018,South,2387,0.14,620.62,Tamil Nadu,2018,May,18,389,16-05-2018,26,1009,Store_1009,BeSo14,2
OD7916,Peer,Fruits & Veggies,Organic Vegetables,Namakkal,06-02-2015,South,1699,0.35,118.93,Tamil Nadu,2015,February,6,915,05-02-2015,7,1011,Store_1011,FrOr15,1
OD7917,Arvind,Food Grains,Dals & Pulses,Tirunelveli,27-08-2015,South,2478,0.35,569.94,Tamil Nadu,2015,August,27,1334,22-08-2015,23,1019,Store_1019,FoDa16,5
OD7918,Roshan,Fruits & Veggies,Organic Vegetables,Chennai,26-11-2017,South,1326,0.23,424.32,Tamil Nadu,2017,November,26,396,21-11-2017,32,1001,Store_1001,FrOr17,5
OD7919,Malik,Fruits & Veggies,Organic Vegetables,Theni,02-07-2016,South,942,0.35,386.22,Tamil Nadu,2016,July,2,507,27-06-2016,41,1018,Store_1018,FrOr18,5
OD7920,Arutra,Beverages,Soft Drinks,Theni,19-03-2015,South,1253,0.24,438.55,Tamil Nadu,2015,March,19,396,14-03-2015,35,1018,Store_1018,BeSo19,5
OD7921,Willams,Beverages,Soft Drinks,Karur,11-06-2016,South,1544,0.2,386,Tamil Nadu,2016,June,11,386,09-06-2016,25,1007,Store_1007,BeSo20,2
OD7922,Aditi,Bakery,Cakes,Viluppuram,19-03-2015,South,1105,0.2,187.85,Tamil Nadu,2015,March,19,276,15-03-2015,17,1022,Store_1022,BaCa21,4
OD7923,Amrish,Snacks,Cookies,Nagercoil,25-10-2017,South,545,0.1,43.6,Tamil Nadu,2017,October,25,61,22-10-2017,8,1010,Store_1010,SnCo22,3
OD7924,Vince,Snacks,Chocolates,Bodi,04-11-2018,South,1474,0.12,456.94,Tamil Nadu,2018,November,4,201,30-10-2018,31,1000,Store_1000,SnCh23,5
OD7925,Rumaiza,Fruits & Veggies,Fresh Vegetables,Madurai,02-01-2018,South,1448,0.19,492.32,Tamil Nadu,2018,January,2,340,29-12-2017,34,1009,Store_1009,FrFr24,4
OD7926,Mathew,Snacks,Cookies,Cumbum,31-08-2016,West,1693,0.27,440.18,Tamil Nadu,2016,August,31,626,27-08-2016,26,1003,Store_1003,SnCo25,4
OD7927,Amy,Food Grains,Atta & Flour,Nagercoil,20-07-2015,West,1368,0.28,574.56,Tamil Nadu,2015,July,20,532,19-07-2015,42,1010,Store_1010,FoAt26,1
OD7928,Roshan,Snacks,Cookies,Karur,17-11-2015,West,2499,0.14,224.91,Tamil Nadu,2015,November,17,407,13-11-2015,9,1007,Store_1007,SnCo27,4
OD7929,Veena,"Eggs, Meat & Fish",Fish,Dindigul,22-03-2017,West,1703,0.28,698.23,Tamil Nadu,2017,March,22,662,20-03-2017,41,1005,Store_1005,EgFi28,2
OD7930,Surya,Fruits & Veggies,Organic Vegetables,Coimbatore,23-03-2016,West,2008,0.13,883.52,Tamil Nadu,2016,March,23,300,22-03-2016,44,1002,Store_1002,FrOr29,1
OD7931,Alan,"Eggs, Meat & Fish",Mutton,Salem,06-09-2016,West,727,0.17,43.62,Tamil Nadu,2016,September,6,149,01-09-2016,6,1016,Store_1016,EgMu30,5
OD7932,Willams,Oil & Masala,Edible Oil & Ghee,Karur,25-12-2017,West,501,0.14,200.4,Tamil Nadu,2017,December,25,82,21-12-2017,40,1007,Store_1007,OiEd31,4
OD7933,Hafiz,"Eggs, Meat & Fish",Eggs,Perambalur,11-11-2015,West,718,0.27,244.12,Tamil Nadu,2015,November,11,266,08-11-2015,34,1013,Store_1013,EgEg32,3
OD7934,Krithika,Snacks,Noodles,Namakkal,19-03-2016,West,610,0.26,122,Tamil Nadu,2016,March,19,214,14-03-2016,20,1011,Store_1011,SnNo33,5
OD7935,Arvind,"Eggs, Meat & Fish",Mutton,Vellore,02-10-2015,West,1375,0.21,247.5,Tamil Nadu,2015,October,2,366,28-09-2015,18,1021,Store_1021,EgMu34,4
OD7936,Roshan,Oil & Masala,Masalas,Ramanadhapuram,10-10-2017,West,2078,0.15,228.58,Tamil Nadu,2017,October,10,367,08-10-2017,11,1015,Store_1015,OiMa35,2
OD7937,Willams,Oil & Masala,Masalas,Dindigul,21-10-2018,West,2157,0.31,172.56,Tamil Nadu,2018,October,21,969,17-10-2018,8,1005,Store_1005,OiMa36,4
OD7938,Rumaiza,"Eggs, Meat & Fish",Fish,Krishnagiri,28-03-2018,West,2056,0.12,719.6,Tamil Nadu,2018,March,28,280,25-03-2018,35,1008,Store_1008,EgFi37,3
OD7939,Peer,Food Grains,Dals & Pulses,Nagercoil,01-04-2018,West,1750,0.34,577.5,Tamil Nadu,2018,April,1,902,30-03-2018,33,1010,Store_1010,FoDa38,2
OD7940,Vidya,Fruits & Veggies,Organic Vegetables,Madurai,02-10-2015,West,2344,0.22,398.48,Tamil Nadu,2015,October,2,661,01-10-2015,17,1009,Store_1009,FrOr39,1
OD7941,James,Snacks,Cookies,Dharmapuri,10-11-2018,West,1477,0.21,561.26,Tamil Nadu,2018,November,10,393,06-11-2018,38,1004,Store_1004,SnCo40,4
OD7942,Hafiz,Beverages,Soft Drinks,Viluppuram,14-11-2016,West,830,0.22,298.8,Tamil Nadu,2016,November,14,234,11-11-2016,36,1022,Store_1022,BeSo41,3
OD7943,James,Fruits & Veggies,Fresh Vegetables,Trichy,31-08-2016,West,1440,0.26,144,Tamil Nadu,2016,August,31,506,28-08-2016,10,1020,Store_1020,FrFr42,3
OD7944,Krithika,Food Grains,Atta & Flour,Theni,07-10-2017,West,1252,0.13,187.8,Tamil Nadu,2017,October,7,187,03-10-2017,15,1018,Store_1018,FoAt43,4
OD7945,Ganesh,Fruits & Veggies,Fresh Vegetables,Krishnagiri,02-10-2015,West,702,0.35,224.64,Tamil Nadu,2015,October,2,378,29-09-2015,32,1008,Store_1008,FrFr44,3
OD7946,Sundar,Bakery,Breads & Buns,Dharmapuri,14-11-2016,West,711,0.18,56.88,Tamil Nadu,2016,November,14,156,12-11-2016,8,1004,Store_1004,BaBr45,2
OD7947,Sudha,Snacks,Chocolates,Theni,19-12-2015,West,1055,0.31,126.6,Tamil Nadu,2015,December,19,474,14-12-2015,12,1018,Store_1018,SnCh46,5
OD7948,Sheeba,Snacks,Noodles,Bodi,16-11-2015,West,1357,0.32,583.51,Tamil Nadu,2015,November,16,639,13-11-2015,43,1000,Store_1000,SnNo47,3
OD7949,Sudeep,Fruits & Veggies,Fresh Vegetables,Nagercoil,27-10-2018,West,1993,0.13,757.34,Tamil Nadu,2018,October,27,298,25-10-2018,38,1010,Store_1010,FrFr48,2
OD7950,Aditi,Oil & Masala,Edible Oil & Ghee,Virudhunagar,19-12-2015,West,1586,0.22,491.66,Tamil Nadu,2015,December,19,447,18-12-2015,31,1023,Store_1023,OiEd49,1
OD7951,Vince,Beverages,Health Drinks,Madurai,27-10-2018,West,1331,0.18,439.23,Tamil Nadu,2018,October,27,292,25-10-2018,33,1009,Store_1009,BeHe50,2
OD7952,Hussain,Food Grains,Atta & Flour,Namakkal,10-11-2018,West,1406,0.14,365.56,Tamil Nadu,2018,November,10,229,09-11-2018,26,1011,Store_1011,FoAt51,1
OD7953,Sundar,Bakery,Cakes,Theni,14-01-2018,West,2204,0.32,220.4,Tamil Nadu,2018,January,14,1037,12-01-2018,10,1018,Store_1018,BaCa52,2
OD7954,Suresh,Snacks,Chocolates,Viluppuram,25-12-2017,West,1109,0.11,310.52,Tamil Nadu,2017,December,25,137,22-12-2017,28,1022,Store_1022,SnCh53,3
OD7955,Veena,Beverages,Soft Drinks,Coimbatore,18-12-2017,West,2147,0.12,364.99,Tamil Nadu,2017,December,18,293,13-12-2017,17,1002,Store_1002,BeSo54,5
OD7956,Veronica,Bakery,Breads & Buns,Krishnagiri,10-11-2018,West,1825,0.21,766.5,Tamil Nadu,2018,November,10,485,08-11-2018,42,1008,Store_1008,BaBr55,2
OD7957,Ridhesh,Food Grains,Rice,Karur,24-09-2018,East,1541,0.14,678.04,Tamil Nadu,2018,September,24,251,20-09-2018,44,1007,Store_1007,FoRi56,4
OD7958,Sabeela,Beverages,Health Drinks,Viluppuram,08-11-2016,East,1276,0.31,484.88,Tamil Nadu,2016,November,8,573,06-11-2016,38,1022,Store_1022,BeHe57,2
OD7959,Yadav,Oil & Masala,Masalas,Chennai,24-09-2018,East,1109,0.2,476.87,Tamil Nadu,2018,September,24,277,22-09-2018,43,1001,Store_1001,OiMa58,2
OD7960,Sudha,Food Grains,Rice,Trichy,30-10-2016,East,1127,0.23,78.89,Tamil Nadu,2016,October,30,337,25-10-2016,7,1020,Store_1020,FoRi59,5
